image no. ,Numeric_Label,Image_File,,,,,
654,19,2-114b-cropped.JPG,,,,,
655,6.3,2-115a-cropped.JPG,,,,,
656,6.3,2-115b-cropped.JPG,,,,,
657,47,2-116a-cropped.JPG,,,,,
658,50,2-117a-cropped.JPG,,,,,
659,50,2-117b-cropped.JPG,,,,,
660,37,2-118a-cropped.JPG,,,,,
661,37,2-118b-cropped.JPG,,,,,
662,29,2-119a-cropped.JPG,,,,,
663,29,2-119b-cropped.JPG,,,,,
664,29,2-119c-cropped.JPG,,,,,
665,23,2-120a-cropped.JPG,,,,,
666,23,2-120b-cropped.JPG,,,,,
667,24,2-121a-cropped.JPG,,,,,
668,24,2-121b-cropped.JPG,,,,,
669,50,2-122a-cropped.JPG,,,,,
670,31,2-123a-cropped.JPG,,,,,
671,31,2-123b-cropped.JPG,,,,,
672,19,2-124a-cropped.JPG,,,,,
673,19,2-124b-cropped.JPG,,,,,
674,68,2-125a-cropped.JPG,,,,,
675,68,2-125b-cropped.JPG,,,,,
676,2,2-126a-cropped.JPG,,,,,
677,2,2-126b-cropped.JPG,,,,,
678,2,2-126c-cropped.JPG,,,,,
679,46,2-127a-cropped.JPG,,,,,
680,46,2-127b-cropped.JPG,,,,,
681,46,2-127c-cropped.JPG,,,,,
682,1,2-128a-cropped.JPG,,,,,
683,1,2-128b-cropped.JPG,,,,,
684,22,2-129a-cropped.JPG,,,,,
685,22,2-129b-cropped.JPG,,,,,
686,22,2-129c-cropped.JPG,,,,,
687,21,2-130a-cropped.JPG,,,,,
688,34,2-131a-cropped.JPG,,,,,
689,34,2-131b-cropped.JPG,,,,,
690,34,2-131c-cropped.JPG,,,,,
691,64,2-132a-cropped.JPG,,,,,
692,64,2-132b-cropped.JPG,,,,,
693,26,2-133a-cropped.JPG,,,,,
694,1,2-134a-cropped.JPG,,,,,
695,1,2-134b-cropped.JPG,,,,,
696,5.8,2-136a-cropped.JPG,,,,,
697,5.8,2-136b-cropped.JPG,,,,,
698,7.6,2-137a-cropped.JPG,,,,,
699,7.6,2-137b-cropped.JPG,,,,,
700,43,2-138a-cropped.JPG,,,,,
701,43,2-138b-cropped.JPG,,,,,
702,21,2-139a-cropped.JPG,,,,,
703,21,2-139b-cropped.JPG,,,,,
704,16,2-142a-cropped.JPG,,,,,
705,16,2-142b-cropped.JPG,,,,,
706,16,2-142c-cropped.JPG,,,,,
707,16,2-144a-cropped.JPG,,,,,
708,30,2-162a-cropped.JPG,,,,,
709,30,2-162b-cropped.JPG,,,,,
710,30,2-162c-cropped.JPG,,,,,
711,28,2-163a-cropped.JPG,,,,,
712,28,2-163b-cropped.JPG,,,,,
713,10,2-168a-cropped.JPG,,,,,
714,10,2-168b-cropped.JPG,,,,,
715,11,2-173a-cropped.JPG,,,,,
716,11,2-173b-cropped.JPG,,,,,
717,39,2-174a-cropped.JPG,,,,,
718,16,2-177a-cropped.JPG,,,,,
719,16,2-177b-cropped.JPG,,,,,
720,3,2-178a-cropped.JPG,,,,,
721,3,2-178b-cropped.JPG,,,,,
722,21,2-179a-cropped.JPG,,,,,
723,21,2-179b-cropped.JPG,,,,,
724,1,2-183a-cropped.JPG,,,,,
725,13,2-184a-cropped.JPG,,,,,
726,17,2-186a-cropped.JPG,,,,,
727,17,2-186b-cropped.JPG,,,,,
728,39,2-187a-cropped.JPG,,,,,
729,39,2-187b-cropped.JPG,,,,,
730,39,2-187c-cropped.JPG,,,,,
731,15,2-188a-cropped.JPG,,,,,
732,15,2-188b-cropped.JPG,,,,,
733,15,2-188c-cropped.JPG,,,,,
734,10,2-189a-cropped.JPG,,,,,
735,10,2-189b-cropped.JPG,,,,,
736,34,2-190a-cropped.JPG,,,,,
737,14,2-191a-cropped.JPG,,,,,
738,14,2-191b-cropped.JPG,,,,,
739,29,2-192a-cropped.JPG,,,,,
740,29,2-192b-cropped.JPG,,,,,
741,29,2-192c-cropped.JPG,,,,,
742,16,#1-6000K-cropped_augmented_0.JPG,,,,,
743,16,#1-3400K-cropped_augmented_0.JPG,,,,,
744,3,#2-6000K-cropped_augmented_0.JPG,,,,,
745,3,#2-3400K-cropped_augmented_0.JPG,,,,,
746,32,#3-6000K-cropped_augmented_0.JPG,,,,,
747,32,#3-3400K-cropped_augmented_0.JPG,,,,,
748,22,#4-6000K-cropped_augmented_0.JPG,,,,,
749,22,#4-3400K-cropped_augmented_0.JPG,,,,,
750,75,#5-6000K-cropped_augmented_0.JPG,,,,,
751,75,#5-3400K-cropped_augmented_0.JPG,,,,,
752,2,#6-6000K-cropped_augmented_0.JPG,,,,,
753,2,#6-3400K-cropped_augmented_0.JPG,,,,,
754,22,#7-6000K-cropped_augmented_0.JPG,,,,,
755,22,#7-3400K-cropped_augmented_0.JPG,,,,,
756,17,#8-6000K-cropped_augmented_0.JPG,,,,,
757,17,#8-3400K-cropped_augmented_0.JPG,,,,,
758,29,#9-6000K-cropped_augmented_0.JPG,,,,,
759,29,#9-3400K-cropped_augmented_0.JPG,,,,,
760,14,#10-6000K-cropped_augmented_0.JPG,,,,,
761,14,#10-3400K-cropped_augmented_0.JPG,,,,,
762,77,#11-6000K-cropped_augmented_0.JPG,,,,,
763,77,#11-3400K-cropped_augmented_0.JPG,,,,,
764,31,#12-6000K-cropped_augmented_0.JPG,,,,,
765,31,#12-3400K-cropped_augmented_0.JPG,,,,,
766,60,#13-6000K-cropped_augmented_0.JPG,,,,,
767,60,#13-3400K-cropped_augmented_0.JPG,,,,,
768,11,#14-6000K-cropped_augmented_0.JPG,,,,,
769,11,#14-3400K-cropped_augmented_0.JPG,,,,,
770,36,#15-6000K-cropped_augmented_0.JPG,,,,,
771,36,#15-3400K-cropped_augmented_0.JPG,,,,,
772,10,#16-6000K-cropped_augmented_0.JPG,,,,,
773,10,#16-3400K-cropped_augmented_0.JPG,,,,,
774,92,#17-6000K-cropped_augmented_0.JPG,,,,,
775,92,#17-3400K-cropped_augmented_0.JPG,,,,,
776,68,#18-6000K-cropped_augmented_0.JPG,,,,,
777,68,#18-3400K-cropped_augmented_0.JPG,,,,,
778,34,#19-6000K-cropped_augmented_0.JPG,,,,,
779,34,#19-3400K-cropped_augmented_0.JPG,,,,,
780,17,#20-6000K-cropped_augmented_0.JPG,,,,,
781,17,#20-3400K-cropped_augmented_0.JPG,,,,,
782,3,#21-6000K-cropped_augmented_0.JPG,,,,,
783,3,#21-3400K-cropped_augmented_0.JPG,,,,,
784,50,#22-6000K-cropped_augmented_0.JPG,,,,,
785,50,#22-3400K-cropped_augmented_0.JPG,,,,,
786,2,#23-6000K-cropped_augmented_0.JPG,,,,,
787,2,#23-3400K-cropped_augmented_0.JPG,,,,,
788,61,#24-6000K-cropped_augmented_0.JPG,,,,,
789,61,#24-3400K-cropped_augmented_0.JPG,,,,,
790,34,#25-6000K-cropped_augmented_0.JPG,,,,,
791,34,#25-3400K-cropped_augmented_0.JPG,,,,,
792,42,#26-6000K-cropped_augmented_0.JPG,,,,,
793,42,#26-3400K-cropped_augmented_0.JPG,,,,,
794,81,#27-6000K-cropped_augmented_0.JPG,,,,,
795,81,#27-3400K-cropped_augmented_0.JPG,,,,,
796,11,#28-6000K-cropped_augmented_0.JPG,,,,,
797,11,#28-3400K-cropped_augmented_0.JPG,,,,,
798,53,#29-6000K-cropped_augmented_0.JPG,,,,,
799,53,#29-3400K-cropped_augmented_0.JPG,,,,,
800,81,#30-6000K-cropped_augmented_0.JPG,,,,,
801,81,#30-3400K-cropped_augmented_0.JPG,,,,,
802,79,#31-6000K-cropped_augmented_0.JPG,,,,,
803,79,#31-3400K-cropped_augmented_0.JPG,,,,,
804,3,#32-6000K-cropped_augmented_0.JPG,,,,,
805,3,#32-3400K-cropped_augmented_0.JPG,,,,,
806,45,#33-6000K-cropped_augmented_0.JPG,,,,,
807,45,#33-3400K-cropped_augmented_0.JPG,,,,,
808,16,#34-6000K-cropped_augmented_0.JPG,,,,,
809,16,#34-3400K-cropped_augmented_0.JPG,,,,,
810,15,#35-6000K-cropped_augmented_0.JPG,,,,,
811,15,#35-3400K-cropped_augmented_0.JPG,,,,,
812,2,#36-6000K-cropped_augmented_0.JPG,,,,,
813,2,#36-3400K-cropped_augmented_0.JPG,,,,,
814,40,#37-6000K-cropped_augmented_0.JPG,,,,,
815,40,#37-3400K-cropped_augmented_0.JPG,,,,,
816,16,#38-6000K-cropped_augmented_0.JPG,,,,,
817,16,#38-3400K-cropped_augmented_0.JPG,,,,,
818,12,#39-6000K-cropped_augmented_0.JPG,,,,,
819,12,#39-3400K-cropped_augmented_0.JPG,,,,,
820,23,#40-6000K-cropped_augmented_0.JPG,,,,,
821,23,#40-3400K-cropped_augmented_0.JPG,,,,,
822,9.6,41b-cropped_augmented_0.JPG,,,,,
823,9.6,41c-cropped_augmented_0.JPG,,,,,
824,30,42b-cropped_augmented_0.JPG,,,,,
825,30,42c-cropped_augmented_0.JPG,,,,,
826,51,43b-cropped_augmented_0.JPG,,,,,
827,51,43c-cropped_augmented_0.JPG,,,,,
828,14,44b-cropped_augmented_0.JPG,,,,,
829,14,44c-cropped_augmented_0.JPG,,,,,
830,34,45b-cropped_augmented_0.JPG,,,,,
831,34,45c-cropped_augmented_0.JPG,,,,,
832,3,46b-cropped_augmented_0.JPG,,,,,
833,3,46c-cropped_augmented_0.JPG,,,,,
834,23,47b-cropped_augmented_0.JPG,,,,,
835,23,47c-cropped_augmented_0.JPG,,,,,
836,11,48b-cropped_augmented_0.JPG,,,,,
837,11,48c-cropped_augmented_0.JPG,,,,,
838,48,49b-cropped_augmented_0.JPG,,,,,
839,48,49c-cropped_augmented_0.JPG,,,,,
840,12,50b-cropped_augmented_0.JPG,,,,,
841,12,50c-cropped_augmented_0.JPG,,,,,
842,39,51b-cropped_augmented_0.JPG,,,,,
843,39,51c-cropped_augmented_0.JPG,,,,,
844,31,52b-cropped_augmented_0.JPG,,,,,
845,31,52c-cropped_augmented_0.JPG,,,,,
846,43,53b-cropped_augmented_0.JPG,,,,,
847,43,53c-cropped_augmented_0.JPG,,,,,
848,2,54b-cropped_augmented_0.JPG,,,,,
849,2,54c-cropped_augmented_0.JPG,,,,,
850,12,55b-cropped_augmented_0.JPG,,,,,
851,12,55c-cropped_augmented_0.JPG,,,,,
852,56,56b-cropped_augmented_0.JPG,,,,,
853,56,56c-cropped_augmented_0.JPG,,,,,
854,90,57b-cropped_augmented_0.JPG,,,,,
855,90,57c-cropped_augmented_0.JPG,,,,,
856,57,58b-cropped_augmented_0.JPG,,,,,
857,57,58c-cropped_augmented_0.JPG,,,,,
858,3,59b-cropped_augmented_0.JPG,,,,,
859,3,59c-cropped_augmented_0.JPG,,,,,
860,47,60b-cropped_augmented_0.JPG,,,,,
861,47,60c-cropped_augmented_0.JPG,,,,,
862,2,61b-cropped_augmented_0.JPG,,,,,
863,2,61c-cropped_augmented_0.JPG,,,,,
864,27,62b-cropped_augmented_0.JPG,,,,,
865,27,62c-cropped_augmented_0.JPG,,,,,
866,16,63b-cropped_augmented_0.JPG,,,,,
867,16,63c-cropped_augmented_0.JPG,,,,,
868,3,64b-cropped_augmented_0.JPG,,,,,
869,3,64c-cropped_augmented_0.JPG,,,,,
870,18,65b-cropped_augmented_0.JPG,,,,,
871,18,65c-cropped_augmented_0.JPG,,,,,
872,66,66b-cropped_augmented_0.JPG,,,,,
873,66,66c-cropped_augmented_0.JPG,,,,,
874,7,67b-cropped_augmented_0.JPG,,,,,
875,7,67c-cropped_augmented_0.JPG,,,,,
876,68,68b-cropped_augmented_0.JPG,,,,,
877,68,68c-cropped_augmented_0.JPG,,,,,
878,69,69b-cropped_augmented_0.JPG,,,,,
879,69,69c-cropped_augmented_0.JPG,,,,,
880,25,70b-cropped_augmented_0.JPG,,,,,
881,25,70c-cropped_augmented_0.JPG,,,,,
882,19,71b-cropped_augmented_0.JPG,,,,,
883,19,71c-cropped_augmented_0.JPG,,,,,
884,22,72b-cropped_augmented_0.JPG,,,,,
885,22,72c-cropped_augmented_0.JPG,,,,,
886,15,73b-cropped_augmented_0.JPG,,,,,
887,15,73c-cropped_augmented_0.JPG,,,,,
888,12,74b-cropped_augmented_0.JPG,,,,,
889,12,74c-cropped_augmented_0.JPG,,,,,
890,16,75b-cropped_augmented_0.JPG,,,,,
891,16,75c-cropped_augmented_0.JPG,,,,,
892,23,76b-cropped_augmented_0.JPG,,,,,
893,23,76c-cropped_augmented_0.JPG,,,,,
894,2,77b-cropped_augmented_0.JPG,,,,,
895,2,77c-cropped_augmented_0.JPG,,,,,
896,17,78b-cropped_augmented_0.JPG,,,,,
897,17,78c-cropped_augmented_0.JPG,,,,,
898,3,79b-cropped_augmented_0.JPG,,,,,
899,3,79c-cropped_augmented_0.JPG,,,,,
900,28,80b-cropped_augmented_0.JPG,,,,,
901,28,80c-cropped_augmented_0.JPG,,,,,
902,20,81b-cropped_augmented_0.JPG,,,,,
903,20,81c-cropped_augmented_0.JPG,,,,,
904,24,82b-cropped_augmented_0.JPG,,,,,
905,24,82c-cropped_augmented_0.JPG,,,,,
906,2,83b-cropped_augmented_0.JPG,,,,,
907,2,83c-cropped_augmented_0.JPG,,,,,
908,55,84b-cropped_augmented_0.JPG,,,,,
909,55,84c-cropped_augmented_0.JPG,,,,,
910,85,85b-cropped_augmented_0.JPG,,,,,
911,85,85c-cropped_augmented_0.JPG,,,,,
912,49,86b-cropped_augmented_0.JPG,,,,,
913,49,86c-cropped_augmented_0.JPG,,,,,
914,34,87b-cropped_augmented_0.JPG,,,,,
915,34,87c-cropped_augmented_0.JPG,,,,,
916,22,88b-cropped_augmented_0.JPG,,,,,
917,22,88c-cropped_augmented_0.JPG,,,,,
918,38,89b-cropped_augmented_0.JPG,,,,,
919,38,89c-cropped_augmented_0.JPG,,,,,
920,5.9,90b-cropped_augmented_0.JPG,,,,,
921,5.9,90c-cropped_augmented_0.JPG,,,,,
922,32,91b-cropped_augmented_0.JPG,,,,,
923,32,91c-cropped_augmented_0.JPG,,,,,
924,49,92b-cropped_augmented_0.JPG,,,,,
925,49,92c-cropped_augmented_0.JPG,,,,,
926,46,93b-cropped_augmented_0.JPG,,,,,
927,46,93c-cropped_augmented_0.JPG,,,,,
928,21,94b-cropped_augmented_0.JPG,,,,,
929,21,94c-cropped_augmented_0.JPG,,,,,
930,16,95b-cropped_augmented_0.JPG,,,,,
931,16,95c-cropped_augmented_0.JPG,,,,,
932,42,96b-cropped_augmented_0.JPG,,,,,
933,42,96c-cropped_augmented_0.JPG,,,,,
934,54,97b-cropped_augmented_0.JPG,,,,,
935,54,97c-cropped_augmented_0.JPG,,,,,
936,40,98b-cropped_augmented_0.JPG,,,,,
937,40,98c-cropped_augmented_0.JPG,,,,,
938,36,99b-cropped_augmented_0.JPG,,,,,
939,36,99c-cropped_augmented_0.JPG,,,,,
940,35,100b-cropped_augmented_0.JPG,,,,,
941,35,100c-cropped_augmented_0.JPG,,,,,
942,22,101b-cropped_augmented_0.JPG,,,,,
943,22,101c-cropped_augmented_0.JPG,,,,,
944,29,102b-cropped_augmented_0.JPG,,,,,
945,29,102c-cropped_augmented_0.JPG,,,,,
946,29,103b-cropped_augmented_0.JPG,,,,,
947,29,103c-cropped_augmented_0.JPG,,,,,
948,30,104b-cropped_augmented_0.JPG,,,,,
949,30,104c-cropped_augmented_0.JPG,,,,,
950,4.3,105b-cropped_augmented_0.JPG,,,,,
951,4.3,105c-cropped_augmented_0.JPG,,,,,
952,29,106b-cropped_augmented_0.JPG,,,,,
953,29,106c-cropped_augmented_0.JPG,,,,,
954,44,107b-cropped_augmented_0.JPG,,,,,
955,44,107c-cropped_augmented_0.JPG,,,,,
956,29,108b-cropped_augmented_0.JPG,,,,,
957,29,108c-cropped_augmented_0.JPG,,,,,
958,30,109b-cropped_augmented_0.JPG,,,,,
959,30,109c-cropped_augmented_0.JPG,,,,,
960,39,110b-cropped_augmented_0.JPG,,,,,
961,39,110c-cropped_augmented_0.JPG,,,,,
962,39,111b-cropped_augmented_0.JPG,,,,,
963,39,111c-cropped_augmented_0.JPG,,,,,
964,37,112b-cropped_augmented_0.JPG,,,,,
965,37,112c-cropped_augmented_0.JPG,,,,,
966,81,113b-cropped_augmented_0.JPG,,,,,
967,81,113c-cropped_augmented_0.JPG,,,,,
968,44,114b-cropped_augmented_0.JPG,,,,,
969,44,114c-cropped_augmented_0.JPG,,,,,
970,97,115b-cropped_augmented_0.JPG,,,,,
971,97,115c-cropped_augmented_0.JPG,,,,,
972,20,116b-cropped_augmented_0.JPG,,,,,
973,20,116c-cropped_augmented_0.JPG,,,,,
974,3,117b-cropped_augmented_0.JPG,,,,,
975,3,117c-cropped_augmented_0.JPG,,,,,
976,24,118b-cropped_augmented_0.JPG,,,,,
977,24,118c-cropped_augmented_0.JPG,,,,,
978,27,119b-cropped_augmented_0.JPG,,,,,
979,27,119c-cropped_augmented_0.JPG,,,,,
980,28,120b-cropped_augmented_0.JPG,,,,,
981,28,120c-cropped_augmented_0.JPG,,,,,
982,39,121b-cropped_augmented_0.JPG,,,,,
983,39,121c-cropped_augmented_0.JPG,,,,,
984,32,122b-cropped_augmented_0.JPG,,,,,
985,32,122c-cropped_augmented_0.JPG,,,,,
986,48,123b-cropped_augmented_0.JPG,,,,,
987,48,123c-cropped_augmented_0.JPG,,,,,
988,31,124b-cropped_augmented_0.JPG,,,,,
989,31,124c-cropped_augmented_0.JPG,,,,,
990,33,125b-cropped_augmented_0.JPG,,,,,
991,33,125c-cropped_augmented_0.JPG,,,,,
992,49,126b-cropped_augmented_0.JPG,,,,,
993,49,126c-cropped_augmented_0.JPG,,,,,
994,12,127b-cropped_augmented_0.JPG,,,,,
995,12,127c-cropped_augmented_0.JPG,,,,,
996,6.4,128b-cropped_augmented_0.JPG,,,,,
997,6.4,128c-cropped_augmented_0.JPG,,,,,
998,22,129b-cropped_augmented_0.JPG,,,,,
999,22,129c-cropped_augmented_0.JPG,,,,,
1000,25,130b-cropped_augmented_0.JPG,,,,,
1001,25,130c-cropped_augmented_0.JPG,,,,,
1002,32,131b-cropped_augmented_0.JPG,,,,,
1003,32,131c-cropped_augmented_0.JPG,,,,,
1004,2,132b-cropped_augmented_0.JPG,,,,,
1005,2,132c-cropped_augmented_0.JPG,,,,,
1006,25,133b-cropped_augmented_0.JPG,,,,,
1007,25,133c-cropped_augmented_0.JPG,,,,,
1008,24,134b-cropped_augmented_0.JPG,,,,,
1009,24,134c-cropped_augmented_0.JPG,,,,,
1010,26,135b-cropped_augmented_0.JPG,,,,,
1011,26,135c-cropped_augmented_0.JPG,,,,,
1012,10,136b-cropped_augmented_0.JPG,,,,,
1013,10,136c-cropped_augmented_0.JPG,,,,,
1014,37,137b-cropped_augmented_0.JPG,,,,,
1015,37,137c-cropped_augmented_0.JPG,,,,,
1016,52,138b-cropped_augmented_0.JPG,,,,,
1017,52,138c-cropped_augmented_0.JPG,,,,,
1018,46,139b-cropped_augmented_0.JPG,,,,,
1019,46,139c-cropped_augmented_0.JPG,,,,,
1020,17,140b-cropped_augmented_0.JPG,,,,,
1021,17,140c-cropped_augmented_0.JPG,,,,,
1022,25,141b-cropped_augmented_0.JPG,,,,,
1023,25,141c-cropped_augmented_0.JPG,,,,,
1024,18,142b-cropped_augmented_0.JPG,,,,,
1025,18,142c-cropped_augmented_0.JPG,,,,,
1026,25,143b-cropped_augmented_0.JPG,,,,,
1027,25,143c-cropped_augmented_0.JPG,,,,,
1028,33,144b-cropped_augmented_0.JPG,,,,,
1029,33,144c-cropped_augmented_0.JPG,,,,,
1030,20,145b-cropped_augmented_0.JPG,,,,,
1031,20,145c-cropped_augmented_0.JPG,,,,,
1032,23,146b-cropped_augmented_0.JPG,,,,,
1033,23,146c-cropped_augmented_0.JPG,,,,,
1034,3,147b-cropped_augmented_0.JPG,,,,,
1035,3,147c-cropped_augmented_0.JPG,,,,,
1036,2,148b-cropped_augmented_0.JPG,,,,,
1037,2,148c-cropped_augmented_0.JPG,,,,,
1038,20,149b-cropped_augmented_0.JPG,,,,,
1039,20,149c-cropped_augmented_0.JPG,,,,,
1040,22,150b-cropped_augmented_0.JPG,,,,,
1041,22,150c-cropped_augmented_0.JPG,,,,,
1042,26,151b-cropped_augmented_0.JPG,,,,,
1043,26,151c-cropped_augmented_0.JPG,,,,,
1044,27,152b-cropped_augmented_0.JPG,,,,,
1045,27,152c-cropped_augmented_0.JPG,,,,,
1046,15,153b-cropped_augmented_0.JPG,,,,,
1047,15,153c-cropped_augmented_0.JPG,,,,,
1048,3,154b-cropped_augmented_0.JPG,,,,,
1049,3,154c-cropped_augmented_0.JPG,,,,,
1050,21,155b-cropped_augmented_0.JPG,,,,,
1051,21,155c-cropped_augmented_0.JPG,,,,,
1052,27,156b-cropped_augmented_0.JPG,,,,,
1053,27,156c-cropped_augmented_0.JPG,,,,,
1054,10,157b-cropped_augmented_0.JPG,,,,,
1055,10,157c-cropped_augmented_0.JPG,,,,,
1056,38,158b-cropped_augmented_0.JPG,,,,,
1057,38,158c-cropped_augmented_0.JPG,,,,,
1058,5.7,159b-cropped_augmented_0.JPG,,,,,
1059,5.7,159c-cropped_augmented_0.JPG,,,,,
1060,2,160b-cropped_augmented_0.JPG,,,,,
1061,2,160c-cropped_augmented_0.JPG,,,,,
1062,39,161b-cropped_augmented_0.JPG,,,,,
1063,39,161c-cropped_augmented_0.JPG,,,,,
1064,61,162b-cropped_augmented_0.JPG,,,,,
1065,61,162c-cropped_augmented_0.JPG,,,,,
1066,3,163b-cropped_augmented_0.JPG,,,,,
1067,3,163c-cropped_augmented_0.JPG,,,,,
1068,71,164b-cropped_augmented_0.JPG,,,,,
1069,71,164c-cropped_augmented_0.JPG,,,,,
1070,28,165b-cropped_augmented_0.JPG,,,,,
1071,28,165c-cropped_augmented_0.JPG,,,,,
1072,2,166b-cropped_augmented_0.JPG,,,,,
1073,2,166c-cropped_augmented_0.JPG,,,,,
1074,3,167b-cropped_augmented_0.JPG,,,,,
1075,3,167c-cropped_augmented_0.JPG,,,,,
1076,14,168b-cropped_augmented_0.JPG,,,,,
1077,14,168c-cropped_augmented_0.JPG,,,,,
1078,2,169b-cropped_augmented_0.JPG,,,,,
1079,2,169c-cropped_augmented_0.JPG,,,,,
1080,15,170b-cropped_augmented_0.JPG,,,,,
1081,15,170c-cropped_augmented_0.JPG,,,,,
1082,3,171b-cropped_augmented_0.JPG,,,,,
1083,3,171c-cropped_augmented_0.JPG,,,,,
1084,21,172b-cropped_augmented_0.JPG,,,,,
1085,21,172c-cropped_augmented_0.JPG,,,,,
1086,23,173b-cropped_augmented_0.JPG,,,,,
1087,23,173c-cropped_augmented_0.JPG,,,,,
1088,13,174b-cropped_augmented_0.JPG,,,,,
1089,13,174c-cropped_augmented_0.JPG,,,,,
1090,26,175b-cropped_augmented_0.JPG,,,,,
1091,26,175c-cropped_augmented_0.JPG,,,,,
1092,2,176b-cropped_augmented_0.JPG,,,,,
1093,2,176c-cropped_augmented_0.JPG,,,,,
1094,3,177b-cropped_augmented_0.JPG,,,,,
1095,3,177c-cropped_augmented_0.JPG,,,,,
1096,13,178b-cropped_augmented_0.JPG,,,,,
1097,13,178c-cropped_augmented_0.JPG,,,,,
1098,20,179b-cropped_augmented_0.JPG,,,,,
1099,20,179c-cropped_augmented_0.JPG,,,,,
1100,18,180b-cropped_augmented_0.JPG,,,,,
1101,18,180c-cropped_augmented_0.JPG,,,,,
1102,7.8,181b-cropped_augmented_0.JPG,,,,,
1103,7.8,181c-cropped_augmented_0.JPG,,,,,
1104,14,182b-cropped_augmented_0.JPG,,,,,
1105,14,182c-cropped_augmented_0.JPG,,,,,
1106,2,183b-cropped_augmented_0.JPG,,,,,
1107,2,183c-cropped_augmented_0.JPG,,,,,
1108,20,184b-cropped_augmented_0.JPG,,,,,
1109,20,184c-cropped_augmented_0.JPG,,,,,
1110,10,185b-cropped_augmented_0.JPG,,,,,
1111,10,185c-cropped_augmented_0.JPG,,,,,
1112,44,186b-cropped_augmented_0.JPG,,,,,
1113,44,186c-cropped_augmented_0.JPG,,,,,
1114,44,187b-cropped_augmented_0.JPG,,,,,
1115,44,187c-cropped_augmented_0.JPG,,,,,
1116,14,188b-cropped_augmented_0.JPG,,,,,
1117,14,188c-cropped_augmented_0.JPG,,,,,
1118,21,189b-cropped_augmented_0.JPG,,,,,
1119,21,189c-cropped_augmented_0.JPG,,,,,
1120,45,190b-cropped_augmented_0.JPG,,,,,
1121,45,190c-cropped_augmented_0.JPG,,,,,
1122,15,191b-cropped_augmented_0.JPG,,,,,
1123,15,191c-cropped_augmented_0.JPG,,,,,
1124,14,192b-cropped_augmented_0.JPG,,,,,
1125,14,192c-cropped_augmented_0.JPG,,,,,
1126,13,193b-cropped_augmented_0.JPG,,,,,
1127,13,193c-cropped_augmented_0.JPG,,,,,
1128,22,194b-cropped_augmented_0.JPG,,,,,
1129,22,194c-cropped_augmented_0.JPG,,,,,
1130,10,195b-cropped_augmented_0.JPG,,,,,
1131,10,195c-cropped_augmented_0.JPG,,,,,
1132,16,196b-cropped_augmented_0.JPG,,,,,
1133,16,196c-cropped_augmented_0.JPG,,,,,
1134,61,197b-cropped_augmented_0.JPG,,,,,
1135,61,197c-cropped_augmented_0.JPG,,,,,
1136,10,198b-cropped_augmented_0.JPG,,,,,
1137,10,198c-cropped_augmented_0.JPG,,,,,
1138,70,199b-cropped_augmented_0.JPG,,,,,
1139,70,199c-cropped_augmented_0.JPG,,,,,
1140,23,200b-cropped_augmented_0.JPG,,,,,
1141,23,200c-cropped_augmented_0.JPG,,,,,
1142,26,2-1a-cropped_augmented_0.JPG,,,,,
1143,26,2-1b-cropped_augmented_0.JPG,,,,,
1144,35,2-2a-cropped_augmented_0.JPG,,,,,
1145,35,2-2b-cropped_augmented_0.JPG,,,,,
1146,35,2-2c-cropped_augmented_0.JPG,,,,,
1147,23,2-3a-cropped_augmented_0.JPG,,,,,
1148,23,2-3b-cropped_augmented_0.JPG,,,,,
1149,24,2-4a-cropped_augmented_0.JPG,,,,,
1150,24,2-4b-cropped_augmented_0.JPG,,,,,
1151,24,2-4c-cropped_augmented_0.JPG,,,,,
1152,34,2-5a-cropped_augmented_0.JPG,,,,,
1153,34,2-5b-cropped_augmented_0.JPG,,,,,
1154,54,2-6a-cropped_augmented_0.JPG,,,,,
1155,54,2-6b-cropped_augmented_0.JPG,,,,,
1156,54,2-6c-cropped_augmented_0.JPG,,,,,
1157,51,2-7a-cropped_augmented_0.JPG,,,,,
1158,51,2-7b-cropped_augmented_0.JPG,,,,,
1159,51,2-7c-cropped_augmented_0.JPG,,,,,
1160,45,2-8a-cropped_augmented_0.JPG,,,,,
1161,27,2-9a-cropped_augmented_0.JPG,,,,,
1162,27,2-gb-cropped_augmented_0.JPG,,,,,
1163,22,2-10a-cropped_augmented_0.JPG,,,,,
1164,22,2-10b-cropped_augmented_0.JPG,,,,,
1165,16,2-11a-cropped_augmented_0.JPG,,,,,
1166,26,2-12a-cropped_augmented_0.JPG,,,,,
1167,26,2-12b-cropped_augmented_0.JPG,,,,,
1168,26,2-12c-cropped_augmented_0.JPG,,,,,
1169,43,2-13a-cropped_augmented_0.JPG,,,,,
1170,43,2-13b-cropped_augmented_0.JPG,,,,,
1171,43,2-13c-cropped_augmented_0.JPG,,,,,
1172,20,2-14a-cropped_augmented_0.JPG,,,,,
1173,33,2-15a-cropped_augmented_0.JPG,,,,,
1174,25,2-16a-cropped_augmented_0.JPG,,,,,
1175,25,2-16b-cropped_augmented_0.JPG,,,,,
1176,25,2-16c-cropped_augmented_0.JPG,,,,,
1177,7.5,2-17a-cropped_augmented_0.JPG,,,,,
1178,7.5,2-17b-cropped_augmented_0.JPG,,,,,
1179,37,2-18b-cropped_augmented_0.JPG,,,,,
1180,20,2-19a-cropped_augmented_0.JPG,,,,,
