image no. ,Numeric_Label,Image_File,,
757,104,3-9b-cropped.JPG,,
758,61,3-10a-cropped.JPG,,
759,61,3-10b-cropped.JPG,,
760,105,3-11a-cropped.JPG,,
761,105,3-11b-cropped.JPG,,
762,106,3-12a-cropped.JPG,,
763,106,3-12b-cropped.JPG,,
764,107,3-13a-cropped.JPG,,
765,107,3-13b-cropped.JPG,,
766,26,3-14a-cropped.JPG,,
767,26,3-14b-cropped.JPG,,
768,17,3-15a-cropped.JPG,,
769,17,3-15b-cropped.JPG,,
770,45,3-16a-cropped.JPG,,
771,45,3-16b-cropped.JPG,,
772,25,3-17a-cropped.JPG,,
773,25,3-17b-cropped.JPG,,
774,9.2,3-18a-cropped.JPG,,
775,9.2,3-18b-cropped.JPG,,
776,89,3-19a-cropped.JPG,,
777,94,3-27a-cropped.JPG,,
778,94,3-27b-cropped.JPG,,
779,108,3-28a-cropped.JPG,,
780,108,3-28b-cropped.JPG,,
781,89,3-29a-cropped.JPG,,
782,89,3-29b-cropped.JPG,,
783,82,3-30a-cropped.JPG,,
784,82,3-30b-cropped.JPG,,
785,109,3-31a-cropped.JPG,,
786,109,3-31b-cropped.JPG,,
787,84,3-32a-cropped.JPG,,
788,84,3-32b-cropped.JPG,,
789,27,3-33a-cropped.JPG,,
790,27,3-33b-cropped.JPG,,
791,95,3-34a-cropped.JPG,,
792,95,3-34b-cropped.JPG,,
793,31,3-35a-cropped.JPG,,
794,31,3-35b-cropped.JPG,,
795,77,3-36a-cropped.JPG,,
796,77,3-36b-cropped.JPG,,
797,67,3-37a-cropped.JPG,,
798,67,3-37b-cropped.JPG,,
799,104,3-38a-cropped.JPG,,
800,104,3-38b-cropped.JPG,,
801,55,3-39a-cropped.JPG,,
802,55,3-39b-cropped.JPG,,
803,105,3-40a-cropped.JPG,,
804,105,3-40b-cropped.JPG,,
805,63,3-41a-cropped.JPG,,
806,63,3-41b-cropped.JPG,,
807,83,3-42a-cropped.JPG,,
808,83,3-42b-cropped.JPG,,
809,88,3-43a-cropped.JPG,,
810,88,3-43b-cropped.JPG,,
811,16,#1-6000K-cropped_augmented_0.JPG,,
812,16,#1-3400K-cropped_augmented_0.JPG,,
813,3,#2-6000K-cropped_augmented_0.JPG,,
814,3,#2-3400K-cropped_augmented_0.JPG,,
815,32,#3-6000K-cropped_augmented_0.JPG,,
816,32,#3-3400K-cropped_augmented_0.JPG,,
817,22,#4-6000K-cropped_augmented_0.JPG,,
818,22,#4-3400K-cropped_augmented_0.JPG,,
819,75,#5-6000K-cropped_augmented_0.JPG,,
820,75,#5-3400K-cropped_augmented_0.JPG,,
821,2,#6-6000K-cropped_augmented_0.JPG,,
822,2,#6-3400K-cropped_augmented_0.JPG,,
823,22,#7-6000K-cropped_augmented_0.JPG,,
824,22,#7-3400K-cropped_augmented_0.JPG,,
825,17,#8-6000K-cropped_augmented_0.JPG,,
826,17,#8-3400K-cropped_augmented_0.JPG,,
827,29,#9-6000K-cropped_augmented_0.JPG,,
828,29,#9-3400K-cropped_augmented_0.JPG,,
829,14,#10-6000K-cropped_augmented_0.JPG,,
830,14,#10-3400K-cropped_augmented_0.JPG,,
831,77,#11-6000K-cropped_augmented_0.JPG,,
832,77,#11-3400K-cropped_augmented_0.JPG,,
833,31,#12-6000K-cropped_augmented_0.JPG,,
834,31,#12-3400K-cropped_augmented_0.JPG,,
835,60,#13-6000K-cropped_augmented_0.JPG,,
836,60,#13-3400K-cropped_augmented_0.JPG,,
837,11,#14-6000K-cropped_augmented_0.JPG,,
838,11,#14-3400K-cropped_augmented_0.JPG,,
839,36,#15-6000K-cropped_augmented_0.JPG,,
840,36,#15-3400K-cropped_augmented_0.JPG,,
841,10,#16-6000K-cropped_augmented_0.JPG,,
842,10,#16-3400K-cropped_augmented_0.JPG,,
843,92,#17-6000K-cropped_augmented_0.JPG,,
844,92,#17-3400K-cropped_augmented_0.JPG,,
845,68,#18-6000K-cropped_augmented_0.JPG,,
846,68,#18-3400K-cropped_augmented_0.JPG,,
847,34,#19-6000K-cropped_augmented_0.JPG,,
848,34,#19-3400K-cropped_augmented_0.JPG,,
849,17,#20-6000K-cropped_augmented_0.JPG,,
850,17,#20-3400K-cropped_augmented_0.JPG,,
851,3,#21-6000K-cropped_augmented_0.JPG,,
852,3,#21-3400K-cropped_augmented_0.JPG,,
853,50,#22-6000K-cropped_augmented_0.JPG,,
854,50,#22-3400K-cropped_augmented_0.JPG,,
855,2,#23-6000K-cropped_augmented_0.JPG,,
856,2,#23-3400K-cropped_augmented_0.JPG,,
857,61,#24-6000K-cropped_augmented_0.JPG,,
858,61,#24-3400K-cropped_augmented_0.JPG,,
859,34,#25-6000K-cropped_augmented_0.JPG,,
860,34,#25-3400K-cropped_augmented_0.JPG,,
861,42,#26-6000K-cropped_augmented_0.JPG,,
862,42,#26-3400K-cropped_augmented_0.JPG,,
863,81,#27-6000K-cropped_augmented_0.JPG,,
864,81,#27-3400K-cropped_augmented_0.JPG,,
865,11,#28-6000K-cropped_augmented_0.JPG,,
866,11,#28-3400K-cropped_augmented_0.JPG,,
867,53,#29-6000K-cropped_augmented_0.JPG,,
868,53,#29-3400K-cropped_augmented_0.JPG,,
869,81,#30-6000K-cropped_augmented_0.JPG,,
870,81,#30-3400K-cropped_augmented_0.JPG,,
871,79,#31-6000K-cropped_augmented_0.JPG,,
872,79,#31-3400K-cropped_augmented_0.JPG,,
873,3,#32-6000K-cropped_augmented_0.JPG,,
874,3,#32-3400K-cropped_augmented_0.JPG,,
875,45,#33-6000K-cropped_augmented_0.JPG,,
876,45,#33-3400K-cropped_augmented_0.JPG,,
877,16,#34-6000K-cropped_augmented_0.JPG,,
878,16,#34-3400K-cropped_augmented_0.JPG,,
879,15,#35-6000K-cropped_augmented_0.JPG,,
880,15,#35-3400K-cropped_augmented_0.JPG,,
881,2,#36-6000K-cropped_augmented_0.JPG,,
882,2,#36-3400K-cropped_augmented_0.JPG,,
883,40,#37-6000K-cropped_augmented_0.JPG,,
884,40,#37-3400K-cropped_augmented_0.JPG,,
885,16,#38-6000K-cropped_augmented_0.JPG,,
886,16,#38-3400K-cropped_augmented_0.JPG,,
887,12,#39-6000K-cropped_augmented_0.JPG,,
888,12,#39-3400K-cropped_augmented_0.JPG,,
889,23,#40-6000K-cropped_augmented_0.JPG,,
890,23,#40-3400K-cropped_augmented_0.JPG,,
891,9.6,41b-cropped_augmented_0.JPG,,
892,9.6,41c-cropped_augmented_0.JPG,,
893,30,42b-cropped_augmented_0.JPG,,
894,30,42c-cropped_augmented_0.JPG,,
895,51,43b-cropped_augmented_0.JPG,,
896,51,43c-cropped_augmented_0.JPG,,
897,14,44b-cropped_augmented_0.JPG,,
898,14,44c-cropped_augmented_0.JPG,,
899,34,45b-cropped_augmented_0.JPG,,
900,34,45c-cropped_augmented_0.JPG,,
901,3,46b-cropped_augmented_0.JPG,,
902,3,46c-cropped_augmented_0.JPG,,
903,23,47b-cropped_augmented_0.JPG,,
904,23,47c-cropped_augmented_0.JPG,,
905,11,48b-cropped_augmented_0.JPG,,
906,11,48c-cropped_augmented_0.JPG,,
907,48,49b-cropped_augmented_0.JPG,,
908,48,49c-cropped_augmented_0.JPG,,
909,12,50b-cropped_augmented_0.JPG,,
910,12,50c-cropped_augmented_0.JPG,,
911,39,51b-cropped_augmented_0.JPG,,
912,39,51c-cropped_augmented_0.JPG,,
913,31,52b-cropped_augmented_0.JPG,,
914,31,52c-cropped_augmented_0.JPG,,
915,43,53b-cropped_augmented_0.JPG,,
916,43,53c-cropped_augmented_0.JPG,,
917,2,54b-cropped_augmented_0.JPG,,
918,2,54c-cropped_augmented_0.JPG,,
919,12,55b-cropped_augmented_0.JPG,,
920,12,55c-cropped_augmented_0.JPG,,
921,56,56b-cropped_augmented_0.JPG,,
922,56,56c-cropped_augmented_0.JPG,,
923,90,57b-cropped_augmented_0.JPG,,
924,90,57c-cropped_augmented_0.JPG,,
925,57,58b-cropped_augmented_0.JPG,,
926,57,58c-cropped_augmented_0.JPG,,
927,3,59b-cropped_augmented_0.JPG,,
928,3,59c-cropped_augmented_0.JPG,,
929,47,60b-cropped_augmented_0.JPG,,
930,47,60c-cropped_augmented_0.JPG,,
931,2,61b-cropped_augmented_0.JPG,,
932,2,61c-cropped_augmented_0.JPG,,
933,27,62b-cropped_augmented_0.JPG,,
934,27,62c-cropped_augmented_0.JPG,,
935,16,63b-cropped_augmented_0.JPG,,
936,16,63c-cropped_augmented_0.JPG,,
937,3,64b-cropped_augmented_0.JPG,,
938,3,64c-cropped_augmented_0.JPG,,
939,18,65b-cropped_augmented_0.JPG,,
940,18,65c-cropped_augmented_0.JPG,,
941,66,66b-cropped_augmented_0.JPG,,
942,66,66c-cropped_augmented_0.JPG,,
943,7,67b-cropped_augmented_0.JPG,,
944,7,67c-cropped_augmented_0.JPG,,
945,68,68b-cropped_augmented_0.JPG,,
946,68,68c-cropped_augmented_0.JPG,,
947,69,69b-cropped_augmented_0.JPG,,
948,69,69c-cropped_augmented_0.JPG,,
949,25,70b-cropped_augmented_0.JPG,,
950,25,70c-cropped_augmented_0.JPG,,
951,19,71b-cropped_augmented_0.JPG,,
952,19,71c-cropped_augmented_0.JPG,,
953,22,72b-cropped_augmented_0.JPG,,
954,22,72c-cropped_augmented_0.JPG,,
955,15,73b-cropped_augmented_0.JPG,,
956,15,73c-cropped_augmented_0.JPG,,
957,12,74b-cropped_augmented_0.JPG,,
958,12,74c-cropped_augmented_0.JPG,,
959,16,75b-cropped_augmented_0.JPG,,
960,16,75c-cropped_augmented_0.JPG,,
961,23,76b-cropped_augmented_0.JPG,,
962,23,76c-cropped_augmented_0.JPG,,
963,2,77b-cropped_augmented_0.JPG,,
964,2,77c-cropped_augmented_0.JPG,,
965,17,78b-cropped_augmented_0.JPG,,
966,17,78c-cropped_augmented_0.JPG,,
967,3,79b-cropped_augmented_0.JPG,,
968,3,79c-cropped_augmented_0.JPG,,
969,28,80b-cropped_augmented_0.JPG,,
970,28,80c-cropped_augmented_0.JPG,,
971,20,81b-cropped_augmented_0.JPG,,
972,20,81c-cropped_augmented_0.JPG,,
973,24,82b-cropped_augmented_0.JPG,,
974,24,82c-cropped_augmented_0.JPG,,
975,2,83b-cropped_augmented_0.JPG,,
976,2,83c-cropped_augmented_0.JPG,,
977,55,84b-cropped_augmented_0.JPG,,
978,55,84c-cropped_augmented_0.JPG,,
979,85,85b-cropped_augmented_0.JPG,,
980,85,85c-cropped_augmented_0.JPG,,
981,49,86b-cropped_augmented_0.JPG,,
982,49,86c-cropped_augmented_0.JPG,,
983,34,87b-cropped_augmented_0.JPG,,
984,34,87c-cropped_augmented_0.JPG,,
985,22,88b-cropped_augmented_0.JPG,,
986,22,88c-cropped_augmented_0.JPG,,
987,38,89b-cropped_augmented_0.JPG,,
988,38,89c-cropped_augmented_0.JPG,,
989,5.9,90b-cropped_augmented_0.JPG,,
990,5.9,90c-cropped_augmented_0.JPG,,
991,32,91b-cropped_augmented_0.JPG,,
992,32,91c-cropped_augmented_0.JPG,,
993,49,92b-cropped_augmented_0.JPG,,
994,49,92c-cropped_augmented_0.JPG,,
995,46,93b-cropped_augmented_0.JPG,,
996,46,93c-cropped_augmented_0.JPG,,
997,21,94b-cropped_augmented_0.JPG,,
998,21,94c-cropped_augmented_0.JPG,,
999,16,95b-cropped_augmented_0.JPG,,
1000,16,95c-cropped_augmented_0.JPG,,
1001,42,96b-cropped_augmented_0.JPG,,
1002,42,96c-cropped_augmented_0.JPG,,
1003,54,97b-cropped_augmented_0.JPG,,
1004,54,97c-cropped_augmented_0.JPG,,
1005,40,98b-cropped_augmented_0.JPG,,
1006,40,98c-cropped_augmented_0.JPG,,
1007,36,99b-cropped_augmented_0.JPG,,
1008,36,99c-cropped_augmented_0.JPG,,
1009,35,100b-cropped_augmented_0.JPG,,
1010,35,100c-cropped_augmented_0.JPG,,
1011,22,101b-cropped_augmented_0.JPG,,
1012,22,101c-cropped_augmented_0.JPG,,
1013,29,102b-cropped_augmented_0.JPG,,
1014,29,102c-cropped_augmented_0.JPG,,
1015,29,103b-cropped_augmented_0.JPG,,
1016,29,103c-cropped_augmented_0.JPG,,
1017,30,104b-cropped_augmented_0.JPG,,
1018,30,104c-cropped_augmented_0.JPG,,
1019,4.3,105b-cropped_augmented_0.JPG,,
1020,4.3,105c-cropped_augmented_0.JPG,,
1021,29,106b-cropped_augmented_0.JPG,,
1022,29,106c-cropped_augmented_0.JPG,,
1023,44,107b-cropped_augmented_0.JPG,,
1024,44,107c-cropped_augmented_0.JPG,,
1025,29,108b-cropped_augmented_0.JPG,,
1026,29,108c-cropped_augmented_0.JPG,,
1027,30,109b-cropped_augmented_0.JPG,,
1028,30,109c-cropped_augmented_0.JPG,,
1029,39,110b-cropped_augmented_0.JPG,,
1030,39,110c-cropped_augmented_0.JPG,,
1031,39,111b-cropped_augmented_0.JPG,,
1032,39,111c-cropped_augmented_0.JPG,,
1033,37,112b-cropped_augmented_0.JPG,,
1034,37,112c-cropped_augmented_0.JPG,,
1035,81,113b-cropped_augmented_0.JPG,,
1036,81,113c-cropped_augmented_0.JPG,,
1037,44,114b-cropped_augmented_0.JPG,,
1038,44,114c-cropped_augmented_0.JPG,,
1039,97,115b-cropped_augmented_0.JPG,,
1040,97,115c-cropped_augmented_0.JPG,,
1041,20,116b-cropped_augmented_0.JPG,,
1042,20,116c-cropped_augmented_0.JPG,,
1043,3,117b-cropped_augmented_0.JPG,,
1044,3,117c-cropped_augmented_0.JPG,,
1045,24,118b-cropped_augmented_0.JPG,,
1046,24,118c-cropped_augmented_0.JPG,,
1047,27,119b-cropped_augmented_0.JPG,,
1048,27,119c-cropped_augmented_0.JPG,,
1049,28,120b-cropped_augmented_0.JPG,,
1050,28,120c-cropped_augmented_0.JPG,,
1051,39,121b-cropped_augmented_0.JPG,,
1052,39,121c-cropped_augmented_0.JPG,,
1053,32,122b-cropped_augmented_0.JPG,,
1054,32,122c-cropped_augmented_0.JPG,,
1055,48,123b-cropped_augmented_0.JPG,,
1056,48,123c-cropped_augmented_0.JPG,,
1057,31,124b-cropped_augmented_0.JPG,,
1058,31,124c-cropped_augmented_0.JPG,,
1059,33,125b-cropped_augmented_0.JPG,,
1060,33,125c-cropped_augmented_0.JPG,,
1061,49,126b-cropped_augmented_0.JPG,,
1062,49,126c-cropped_augmented_0.JPG,,
1063,12,127b-cropped_augmented_0.JPG,,
1064,12,127c-cropped_augmented_0.JPG,,
1065,6.4,128b-cropped_augmented_0.JPG,,
1066,6.4,128c-cropped_augmented_0.JPG,,
1067,22,129b-cropped_augmented_0.JPG,,
1068,22,129c-cropped_augmented_0.JPG,,
1069,25,130b-cropped_augmented_0.JPG,,
1070,25,130c-cropped_augmented_0.JPG,,
1071,32,131b-cropped_augmented_0.JPG,,
1072,32,131c-cropped_augmented_0.JPG,,
1073,2,132b-cropped_augmented_0.JPG,,
1074,2,132c-cropped_augmented_0.JPG,,
1075,25,133b-cropped_augmented_0.JPG,,
1076,25,133c-cropped_augmented_0.JPG,,
1077,24,134b-cropped_augmented_0.JPG,,
1078,24,134c-cropped_augmented_0.JPG,,
1079,26,135b-cropped_augmented_0.JPG,,
1080,26,135c-cropped_augmented_0.JPG,,
1081,10,136b-cropped_augmented_0.JPG,,
1082,10,136c-cropped_augmented_0.JPG,,
1083,37,137b-cropped_augmented_0.JPG,,
1084,37,137c-cropped_augmented_0.JPG,,
1085,52,138b-cropped_augmented_0.JPG,,
1086,52,138c-cropped_augmented_0.JPG,,
1087,46,139b-cropped_augmented_0.JPG,,
1088,46,139c-cropped_augmented_0.JPG,,
1089,17,140b-cropped_augmented_0.JPG,,
1090,17,140c-cropped_augmented_0.JPG,,
1091,25,141b-cropped_augmented_0.JPG,,
1092,25,141c-cropped_augmented_0.JPG,,
1093,18,142b-cropped_augmented_0.JPG,,
1094,18,142c-cropped_augmented_0.JPG,,
1095,25,143b-cropped_augmented_0.JPG,,
1096,25,143c-cropped_augmented_0.JPG,,
1097,33,144b-cropped_augmented_0.JPG,,
1098,33,144c-cropped_augmented_0.JPG,,
1099,20,145b-cropped_augmented_0.JPG,,
1100,20,145c-cropped_augmented_0.JPG,,
1101,23,146b-cropped_augmented_0.JPG,,
1102,23,146c-cropped_augmented_0.JPG,,
1103,3,147b-cropped_augmented_0.JPG,,
1104,3,147c-cropped_augmented_0.JPG,,
1105,2,148b-cropped_augmented_0.JPG,,
1106,2,148c-cropped_augmented_0.JPG,,
1107,20,149b-cropped_augmented_0.JPG,,
1108,20,149c-cropped_augmented_0.JPG,,
1109,22,150b-cropped_augmented_0.JPG,,
1110,22,150c-cropped_augmented_0.JPG,,
1111,26,151b-cropped_augmented_0.JPG,,
1112,26,151c-cropped_augmented_0.JPG,,
1113,27,152b-cropped_augmented_0.JPG,,
1114,27,152c-cropped_augmented_0.JPG,,
1115,15,153b-cropped_augmented_0.JPG,,
1116,15,153c-cropped_augmented_0.JPG,,
1117,3,154b-cropped_augmented_0.JPG,,
1118,3,154c-cropped_augmented_0.JPG,,
1119,21,155b-cropped_augmented_0.JPG,,
1120,21,155c-cropped_augmented_0.JPG,,
1121,27,156b-cropped_augmented_0.JPG,,
1122,27,156c-cropped_augmented_0.JPG,,
1123,10,157b-cropped_augmented_0.JPG,,
1124,10,157c-cropped_augmented_0.JPG,,
1125,38,158b-cropped_augmented_0.JPG,,
1126,38,158c-cropped_augmented_0.JPG,,
1127,5.7,159b-cropped_augmented_0.JPG,,
1128,5.7,159c-cropped_augmented_0.JPG,,
1129,2,160b-cropped_augmented_0.JPG,,
1130,2,160c-cropped_augmented_0.JPG,,
1131,39,161b-cropped_augmented_0.JPG,,
1132,39,161c-cropped_augmented_0.JPG,,
1133,61,162b-cropped_augmented_0.JPG,,
1134,61,162c-cropped_augmented_0.JPG,,
1135,3,163b-cropped_augmented_0.JPG,,
1136,3,163c-cropped_augmented_0.JPG,,
1137,71,164b-cropped_augmented_0.JPG,,
1138,71,164c-cropped_augmented_0.JPG,,
1139,28,165b-cropped_augmented_0.JPG,,
1140,28,165c-cropped_augmented_0.JPG,,
1141,2,166b-cropped_augmented_0.JPG,,
1142,2,166c-cropped_augmented_0.JPG,,
1143,3,167b-cropped_augmented_0.JPG,,
1144,3,167c-cropped_augmented_0.JPG,,
1145,14,168b-cropped_augmented_0.JPG,,
1146,14,168c-cropped_augmented_0.JPG,,
1147,2,169b-cropped_augmented_0.JPG,,
1148,2,169c-cropped_augmented_0.JPG,,
1149,15,170b-cropped_augmented_0.JPG,,
1150,15,170c-cropped_augmented_0.JPG,,
1151,3,171b-cropped_augmented_0.JPG,,
1152,3,171c-cropped_augmented_0.JPG,,
1153,21,172b-cropped_augmented_0.JPG,,
1154,21,172c-cropped_augmented_0.JPG,,
1155,23,173b-cropped_augmented_0.JPG,,
1156,23,173c-cropped_augmented_0.JPG,,
1157,13,174b-cropped_augmented_0.JPG,,
1158,13,174c-cropped_augmented_0.JPG,,
1159,26,175b-cropped_augmented_0.JPG,,
1160,26,175c-cropped_augmented_0.JPG,,
1161,2,176b-cropped_augmented_0.JPG,,
1162,2,176c-cropped_augmented_0.JPG,,
1163,3,177b-cropped_augmented_0.JPG,,
1164,3,177c-cropped_augmented_0.JPG,,
1165,13,178b-cropped_augmented_0.JPG,,
1166,13,178c-cropped_augmented_0.JPG,,
1167,20,179b-cropped_augmented_0.JPG,,
1168,20,179c-cropped_augmented_0.JPG,,
1169,18,180b-cropped_augmented_0.JPG,,
1170,18,180c-cropped_augmented_0.JPG,,
1171,7.8,181b-cropped_augmented_0.JPG,,
1172,7.8,181c-cropped_augmented_0.JPG,,
1173,14,182b-cropped_augmented_0.JPG,,
1174,14,182c-cropped_augmented_0.JPG,,
1175,2,183b-cropped_augmented_0.JPG,,
1176,2,183c-cropped_augmented_0.JPG,,
1177,20,184b-cropped_augmented_0.JPG,,
1178,20,184c-cropped_augmented_0.JPG,,
1179,10,185b-cropped_augmented_0.JPG,,
1180,10,185c-cropped_augmented_0.JPG,,
1181,44,186b-cropped_augmented_0.JPG,,
1182,44,186c-cropped_augmented_0.JPG,,
1183,44,187b-cropped_augmented_0.JPG,,
1184,44,187c-cropped_augmented_0.JPG,,
1185,14,188b-cropped_augmented_0.JPG,,
1186,14,188c-cropped_augmented_0.JPG,,
1187,21,189b-cropped_augmented_0.JPG,,
1188,21,189c-cropped_augmented_0.JPG,,
1189,45,190b-cropped_augmented_0.JPG,,
1190,45,190c-cropped_augmented_0.JPG,,
1191,15,191b-cropped_augmented_0.JPG,,
1192,15,191c-cropped_augmented_0.JPG,,
1193,14,192b-cropped_augmented_0.JPG,,
1194,14,192c-cropped_augmented_0.JPG,,
1195,13,193b-cropped_augmented_0.JPG,,
1196,13,193c-cropped_augmented_0.JPG,,
1197,22,194b-cropped_augmented_0.JPG,,
1198,22,194c-cropped_augmented_0.JPG,,
1199,10,195b-cropped_augmented_0.JPG,,
1200,10,195c-cropped_augmented_0.JPG,,
1201,16,196b-cropped_augmented_0.JPG,,
1202,16,196c-cropped_augmented_0.JPG,,
1203,61,197b-cropped_augmented_0.JPG,,
1204,61,197c-cropped_augmented_0.JPG,,
1205,10,198b-cropped_augmented_0.JPG,,
1206,10,198c-cropped_augmented_0.JPG,,
1207,70,199b-cropped_augmented_0.JPG,,
1208,70,199c-cropped_augmented_0.JPG,,
1209,23,200b-cropped_augmented_0.JPG,,
1210,23,200c-cropped_augmented_0.JPG,,
1211,26,2-1a-cropped_augmented_0.JPG,,
1212,26,2-1b-cropped_augmented_0.JPG,,
1213,35,2-2a-cropped_augmented_0.JPG,,
1214,35,2-2b-cropped_augmented_0.JPG,,
1215,35,2-2c-cropped_augmented_0.JPG,,
1216,23,2-3a-cropped_augmented_0.JPG,,
1217,23,2-3b-cropped_augmented_0.JPG,,
1218,24,2-4a-cropped_augmented_0.JPG,,
1219,24,2-4b-cropped_augmented_0.JPG,,
1220,24,2-4c-cropped_augmented_0.JPG,,
1221,34,2-5a-cropped_augmented_0.JPG,,
1222,34,2-5b-cropped_augmented_0.JPG,,
1223,54,2-6a-cropped_augmented_0.JPG,,
1224,54,2-6b-cropped_augmented_0.JPG,,
1225,54,2-6c-cropped_augmented_0.JPG,,
1226,51,2-7a-cropped_augmented_0.JPG,,
1227,51,2-7b-cropped_augmented_0.JPG,,
1228,51,2-7c-cropped_augmented_0.JPG,,
1229,45,2-8a-cropped_augmented_0.JPG,,
1230,27,2-9a-cropped_augmented_0.JPG,,
1231,27,2-gb-cropped_augmented_0.JPG,,
1232,22,2-10a-cropped_augmented_0.JPG,,
1233,22,2-10b-cropped_augmented_0.JPG,,
1234,16,2-11a-cropped_augmented_0.JPG,,
1235,26,2-12a-cropped_augmented_0.JPG,,
1236,26,2-12b-cropped_augmented_0.JPG,,
1237,26,2-12c-cropped_augmented_0.JPG,,
1238,43,2-13a-cropped_augmented_0.JPG,,
1239,43,2-13b-cropped_augmented_0.JPG,,
1240,43,2-13c-cropped_augmented_0.JPG,,
1241,20,2-14a-cropped_augmented_0.JPG,,
1242,33,2-15a-cropped_augmented_0.JPG,,
1243,25,2-16a-cropped_augmented_0.JPG,,
1244,25,2-16b-cropped_augmented_0.JPG,,
1245,25,2-16c-cropped_augmented_0.JPG,,
1246,7.5,2-17a-cropped_augmented_0.JPG,,
1247,7.5,2-17b-cropped_augmented_0.JPG,,
1248,37,2-18b-cropped_augmented_0.JPG,,
1249,20,2-19a-cropped_augmented_0.JPG,,
1250,20,2-19b-cropped_augmented_0.JPG,,
1251,81,2-20a-cropped_augmented_0.JPG,,
1252,81,2-20b-cropped_augmented_0.JPG,,
1253,45,2-21a-cropped_augmented_0.JPG,,
1254,45,2-21b-cropped_augmented_0.JPG,,
1255,45,2-21c-cropped_augmented_0.JPG,,
1256,15,2-22a-cropped_augmented_0.JPG,,
1257,15,2-22b-cropped_augmented_0.JPG,,
1258,15,2-22c-cropped_augmented_0.JPG,,
1259,24,2-23a-cropped_augmented_0.JPG,,
1260,24,2-23b-cropped_augmented_0.JPG,,
1261,16,2-24a-cropped_augmented_0.JPG,,
1262,16,2-24b-cropped_augmented_0.JPG,,
1263,26,2-25a-cropped_augmented_0.JPG,,
1264,26,2-25b-cropped_augmented_0.JPG,,
1265,24,2-26a-cropped_augmented_0.JPG,,
1266,24,2-26b-cropped_augmented_0.JPG,,
1267,24,2-26c-cropped_augmented_0.JPG,,
1268,40,2-27a-cropped_augmented_0.JPG,,
1269,40,2-27b-cropped_augmented_0.JPG,,
1270,8.8,2-28a-cropped_augmented_0.JPG,,
1271,8.8,2-28b-cropped_augmented_0.JPG,,
1272,8.8,2-28c-cropped_augmented_0.JPG,,
1273,20,2-29a-cropped_augmented_0.JPG,,
1274,85,2-30a-cropped_augmented_0.JPG,,
1275,85,2-30b-cropped_augmented_0.JPG,,
1276,85,2-30c-cropped_augmented_0.JPG,,
1277,68,2-31a-cropped_augmented_0.JPG,,
1278,68,2-31b-cropped_augmented_0.JPG,,
1279,30,2-32a-cropped_augmented_0.JPG,,
1280,30,2-32b-cropped_augmented_0.JPG,,
1281,11,2-33a-cropped_augmented_0.JPG,,
1282,47,2-34a-cropped_augmented_0.JPG,,
1283,47,2-34b-cropped_augmented_0.JPG,,
1284,27,2-35a-cropped_augmented_0.JPG,,
1285,27,2-35b-cropped_augmented_0.JPG,,
1286,30,2-36a-cropped_augmented_0.JPG,,
1287,13,2-37a-cropped_augmented_0.JPG,,
1288,13,2-37b-cropped_augmented_0.JPG,,
1289,13,2-37c-cropped_augmented_0.JPG,,
1290,30,2-38a-cropped_augmented_0.JPG,,
1291,30,2-38b-cropped_augmented_0.JPG,,
1292,30,2-38c-cropped_augmented_0.JPG,,
1293,56,2-39a-cropped_augmented_0.JPG,,
1294,56,2-39b-cropped_augmented_0.JPG,,
1295,13,2-40a-cropped_augmented_0.JPG,,
1296,13,2-40b-cropped_augmented_0.JPG,,
1297,25,2-41a-cropped_augmented_0.JPG,,
1298,25,2-41b-cropped_augmented_0.JPG,,
1299,25,2-41c-cropped_augmented_0.JPG,,
1300,25,2-41d-cropped_augmented_0.JPG,,
1301,22,2-42a-cropped_augmented_0.JPG,,
1302,22,2-42b-cropped_augmented_0.JPG,,
1303,10,2-43a-cropped_augmented_0.JPG,,
1304,10,2-43b-cropped_augmented_0.JPG,,
1305,10,2-43c-cropped_augmented_0.JPG,,
1306,33,2-44a-cropped_augmented_0.JPG,,
1307,41,2-45a-cropped_augmented_0.JPG,,
1308,41,2-45b-cropped_augmented_0.JPG,,
1309,41,2-45c-cropped_augmented_0.JPG,,
1310,25,2-46a-cropped_augmented_0.JPG,,
1311,25,2-46b-cropped_augmented_0.JPG,,
1312,11,2-47a-cropped_augmented_0.JPG,,
1313,11,2-47b-cropped_augmented_0.JPG,,
1314,68,2-48a-cropped_augmented_0.JPG,,
1315,68,2-48b-cropped_augmented_0.JPG,,
1316,68,2-48c-cropped_augmented_0.JPG,,
1317,21,2-49a-cropped_augmented_0.JPG,,
1318,21,2-49b-cropped_augmented_0.JPG,,
1319,105,2-50a-cropped_augmented_0.JPG,,
1320,105,2-50b-cropped_augmented_0.JPG,,
1321,105,2-50c-cropped_augmented_0.JPG,,
1322,13,2-51a-cropped_augmented_0.JPG,,
1323,13,2-51b-cropped_augmented_0.JPG,,
1324,28,2-52a-cropped_augmented_0.JPG,,
1325,28,2-52b-cropped_augmented_0.JPG,,
1326,28,2-52c-cropped_augmented_0.JPG,,
1327,20,2-53a-cropped_augmented_0.JPG,,
1328,20,2-53b-cropped_augmented_0.JPG,,
1329,8.2,2-54a-cropped_augmented_0.JPG,,
1330,8.2,2-54b-cropped_augmented_0.JPG,,
1331,19,2-56a-cropped_augmented_0.JPG,,
1332,19,2-56b-cropped_augmented_0.JPG,,
